"fitting_safety_tackle","nflId","club","gameId","playId","diff_pred_safety_tackle_prob","event_sequence"
0,44848,"ARI",2022110608,777,0.0517755402252078,"ball_snap to handoff"
0,44848,"ARI",2022110608,777,0.0716460794210434,"handoff to first contact"
0,44848,"ARI",2022110608,777,-0.104216443374753,"first contact to tackle"
0,52613,"MIN",2022092504,779,-0.00214441865682602,"ball_snap to handoff"
0,52613,"MIN",2022092504,779,0.216013645753264,"handoff to first contact"
0,52613,"MIN",2022092504,779,-0.0305529534816742,"first contact to tackle"
0,54513,"CHI",2022100904,781,0.00681463629007339,"ball_snap to handoff"
0,54513,"CHI",2022100904,781,-0.033535972237587,"handoff to first contact"
0,54513,"CHI",2022100904,781,0.00484234839677811,"first contact to tackle"
0,54513,"CHI",2022102400,781,-0.121151629835367,"ball_snap to handoff"
0,54513,"CHI",2022102400,781,-0.0117770303040743,"handoff to first contact"
0,54513,"CHI",2022102400,781,-0.000178489834070206,"first contact to tackle"
1,38843,"IND",2022110605,783,-0.0223938226699829,"ball_snap to handoff"
1,38843,"IND",2022110605,783,-0.12192291021347,"handoff to first contact"
1,38843,"IND",2022110605,783,-0.00396996736526489,"first contact to tackle"
0,47843,"LAC",2022092509,786,0.0966984033584595,"ball_snap to handoff"
0,47843,"LAC",2022092509,786,-0.16677113622427,"handoff to first contact"
0,47843,"LAC",2022092509,786,0.0613978579640388,"first contact to tackle"
0,46137,"KC",2022101000,789,0.0432765781879425,"ball_snap to handoff"
0,46137,"KC",2022101000,789,-0.0750885307788849,"handoff to first contact"
0,46137,"KC",2022101000,789,-0.102684249635786,"first contact to tackle"
0,53533,"BAL",2022101606,789,-0.0124527588486671,"ball_snap to handoff"
0,53533,"BAL",2022101606,789,0.159727029502392,"handoff to first contact"
0,53533,"BAL",2022101606,789,0.0213362872600555,"first contact to tackle"
0,35459,"DEN",2022092513,798,0.0097794234752655,"ball_snap to handoff"
0,35459,"DEN",2022092513,798,0.046756312251091,"handoff to first contact"
0,35459,"DEN",2022092513,798,-0.0805855095386505,"first contact to tackle"
0,35466,"NE",2022100211,798,0.0298594671767205,"ball_snap to handoff"
0,35466,"NE",2022100211,798,-0.00328464992344379,"handoff to first contact"
0,35466,"NE",2022100211,798,0.0295703392475843,"first contact to tackle"
0,47844,"LA",2022100300,799,0.141220539808273,"ball_snap to handoff"
0,47844,"LA",2022100300,799,-0.271730743348598,"handoff to first contact"
0,47844,"LA",2022100300,799,0.0124715119600296,"first contact to tackle"
0,46086,"LAC",2022102309,805,-0.0876128859817982,"ball_snap to handoff"
0,46086,"LAC",2022102309,805,0.0424157790839672,"handoff to first contact"
0,46086,"LAC",2022102309,805,0.00496231019496918,"first contact to tackle"
0,53469,"ATL",2022091100,807,0.00477805733680725,"ball_snap to handoff"
0,53469,"ATL",2022091100,807,0.00472868978977203,"handoff to first contact"
0,53469,"ATL",2022091100,807,0.00657453760504723,"first contact to tackle"
0,53581,"DEN",2022100600,810,0.0934127271175385,"ball_snap to handoff"
0,53581,"DEN",2022100600,810,0.0424647629261017,"handoff to first contact"
0,53581,"DEN",2022100600,810,-0.155461475253105,"first contact to tackle"
0,47964,"BUF",2022100901,816,-0.0492744967341423,"ball_snap to handoff"
0,47964,"BUF",2022100901,816,0.0302600860595703,"handoff to first contact"
0,47964,"BUF",2022100901,816,0.0736763924360275,"first contact to tackle"
0,42116,"NE",2022100211,819,0.357912391424179,"ball_snap to handoff"
0,42116,"NE",2022100211,819,-0.380220137536526,"handoff to first contact"
0,42116,"NE",2022100211,819,0.10625771433115,"first contact to tackle"
0,44873,"SEA",2022100205,820,-0.00479131937026978,"ball_snap to handoff"
0,44873,"SEA",2022100205,820,0.136268705129623,"handoff to first contact"
0,44873,"SEA",2022100205,820,-0.214239317923784,"first contact to tackle"
0,43533,"DAL",2022103002,822,0.0966904163360596,"ball_snap to handoff"
0,43533,"DAL",2022103002,822,-0.121067782863975,"handoff to first contact"
0,43533,"DAL",2022103002,822,0.0734247099608183,"first contact to tackle"
0,52444,"NYG",2022091805,823,-0.00583820044994354,"ball_snap to handoff"
0,52444,"NYG",2022091805,823,-0.0629227682948112,"handoff to first contact"
0,52444,"NYG",2022091805,823,0.0206670761108398,"first contact to tackle"
0,35459,"DEN",2022100600,831,-0.0547167267650366,"ball_snap to handoff"
0,35459,"DEN",2022100600,831,0.0139880292117596,"handoff to first contact"
0,35459,"DEN",2022100600,831,0.00753859989345074,"first contact to tackle"
0,46846,"TEN",2022100207,832,-0.0217565223574638,"ball_snap to handoff"
0,46846,"TEN",2022100207,832,-0.0277186781167984,"handoff to first contact"
0,46846,"TEN",2022100207,832,-0.0308443009853363,"first contact to tackle"
1,54562,"DET",2022110603,832,-0.528917104005814,"ball_snap to handoff"
1,54562,"DET",2022110603,832,0.395823925733566,"handoff to first contact"
1,54562,"DET",2022110603,832,0.169343173503876,"first contact to tackle"
0,44999,"BAL",2022102300,834,-0.0641508847475052,"ball_snap to handoff"
0,44999,"BAL",2022102300,834,-0.00594192557036877,"handoff to first contact"
0,44999,"BAL",2022102300,834,0.0271801818162203,"first contact to tackle"
0,52852,"CAR",2022101608,836,-0.174733631312847,"ball_snap to handoff"
0,52852,"CAR",2022101608,836,-0.074653122574091,"handoff to first contact"
0,52852,"CAR",2022101608,836,0.0103147849440575,"first contact to tackle"
0,35459,"DEN",2022092513,843,0.0126981288194656,"ball_snap to handoff"
0,35459,"DEN",2022092513,843,0.0241135433316231,"handoff to first contact"
0,35459,"DEN",2022092513,843,-0.0137107819318771,"first contact to tackle"
0,38843,"IND",2022102305,844,0.032477019354701,"ball_snap to handoff"
0,38843,"IND",2022102305,844,-0.0288289021700621,"handoff to first contact"
0,38843,"IND",2022102305,844,-0.0215971153229475,"first contact to tackle"
1,45004,"CAR",2022103001,850,-0.0751059055328369,"ball_snap to handoff"
1,45004,"CAR",2022103001,850,0.0847649276256561,"handoff to first contact"
1,45004,"CAR",2022103001,850,0.137658596038818,"first contact to tackle"
0,46123,"CIN",2022103100,853,0,"ball_snap to handoff"
0,46123,"CIN",2022103100,853,0.0112163070589304,"handoff to first contact"
0,46123,"CIN",2022103100,853,0,"first contact to tackle"
0,54502,"HOU",2022100206,856,0.0118080414831638,"ball_snap to handoff"
0,54502,"HOU",2022100206,856,0.0437304619699717,"handoff to first contact"
0,54502,"HOU",2022100206,856,-0.0321503803133965,"first contact to tackle"
0,38843,"IND",2022103009,856,0.116797856986523,"ball_snap to handoff"
0,38843,"IND",2022103009,856,-0.0407207161188126,"handoff to first contact"
0,38843,"IND",2022103009,856,-0.100032784044743,"first contact to tackle"
0,43306,"TB",2022100213,857,0.194218643009663,"ball_snap to handoff"
0,43306,"TB",2022100213,857,-0.170124091207981,"handoff to first contact"
0,43306,"TB",2022100213,857,-0.0609333850443363,"first contact to tackle"
0,52445,"NE",2022100905,860,0.255063787102699,"ball_snap to handoff"
0,52445,"NE",2022100905,860,-0.212007537484169,"handoff to first contact"
0,52445,"NE",2022100905,860,-0.0465358048677444,"first contact to tackle"
0,44926,"JAX",2022091109,863,-0.113547466695309,"ball_snap to handoff"
0,44926,"JAX",2022091109,863,-0.00170598179101944,"handoff to first contact"
0,44926,"JAX",2022091109,863,-0.0459521971642971,"first contact to tackle"
0,53554,"MIN",2022100200,864,0.00439928658306599,"ball_snap to handoff"
0,53554,"MIN",2022100200,864,0.0148691758513451,"handoff to first contact"
0,53554,"MIN",2022100200,864,0.137748867273331,"first contact to tackle"
0,47882,"TB",2022102301,868,0.0206093527376652,"ball_snap to handoff"
0,47882,"TB",2022102301,868,0.00944269821047783,"handoff to first contact"
0,47882,"TB",2022102301,868,-0.0367693887092173,"first contact to tackle"
1,44851,"NO",2022091100,870,-0.0978717803955078,"ball_snap to handoff"
1,44851,"NO",2022091100,870,-0.391918867826462,"handoff to first contact"
1,44851,"NO",2022091100,870,0.203897684812546,"first contact to tackle"
0,47846,"KC",2022092502,870,0.098148912191391,"ball_snap to handoff"
0,47846,"KC",2022092502,870,0.204272016882896,"handoff to first contact"
0,47846,"KC",2022092502,870,-0.316936165094376,"first contact to tackle"
0,52624,"WAS",2022102306,873,-0.00401682406663895,"ball_snap to handoff"
0,52624,"WAS",2022102306,873,-0.033800907433033,"handoff to first contact"
0,52624,"WAS",2022102306,873,0.109548345208168,"first contact to tackle"
0,53554,"MIN",2022110607,875,-0.0115687646903098,"ball_snap to handoff"
0,53554,"MIN",2022110607,875,0.0288855959661305,"handoff to first contact"
0,53554,"MIN",2022110607,875,0.0503460727632046,"first contact to tackle"
0,43306,"TB",2022110609,879,-0.0388574060052633,"ball_snap to handoff"
0,43306,"TB",2022110609,879,0.0333239752799273,"handoff to first contact"
0,43306,"TB",2022110609,879,0.271689929068089,"first contact to tackle"
0,46259,"DET",2022091802,880,0.0392004810273647,"ball_snap to handoff"
0,46259,"DET",2022091802,880,-0.0338577479124069,"handoff to first contact"
0,46259,"DET",2022091802,880,0.211979039013386,"first contact to tackle"
1,42390,"MIA",2022092900,883,-0.23922723531723,"ball_snap to handoff"
1,42390,"MIA",2022092900,883,0.483744621276855,"handoff to first contact"
1,42390,"MIA",2022092900,883,-0.0785762071609497,"first contact to tackle"
0,44903,"CLE",2022091801,885,-0.0047072886954993,"ball_snap to handoff"
0,44903,"CLE",2022091801,885,-0.00187264126725495,"handoff to first contact"
0,44903,"CLE",2022091801,885,0.0462496858090162,"first contact to tackle"
0,44926,"JAX",2022100903,886,-0.0369127318263054,"ball_snap to handoff"
0,44926,"JAX",2022100903,886,-0.0244117751717567,"handoff to first contact"
0,44926,"JAX",2022100903,886,-0.050647908821702,"first contact to tackle"
0,52445,"NE",2022100905,886,-0.0691088549792767,"ball_snap to handoff"
0,52445,"NE",2022100905,886,-0.0183575451374054,"handoff to first contact"
0,52445,"NE",2022100905,886,0.00782366469502449,"first contact to tackle"
0,44925,"CHI",2022102400,887,0.0154035799205303,"ball_snap to handoff"
0,44925,"CHI",2022102400,887,0.0212067365646362,"handoff to first contact"
0,44925,"CHI",2022102400,887,-0.00897154957056046,"first contact to tackle"
0,47882,"TB",2022102301,889,0.0502581000328064,"ball_snap to handoff"
0,47882,"TB",2022102301,889,-0.0556333921849728,"handoff to first contact"
0,47882,"TB",2022102301,889,0.0506372787058353,"first contact to tackle"
0,47844,"LA",2022100300,892,-0.0229083150625229,"ball_snap to handoff"
0,47844,"LA",2022100300,892,-0.0121008679270744,"handoff to first contact"
0,47844,"LA",2022100300,892,0.0645047053694725,"first contact to tackle"
1,53469,"ATL",2022100201,895,0,"ball_snap to handoff"
1,53469,"ATL",2022100201,895,-0.313349366188049,"handoff to first contact"
1,53469,"ATL",2022100201,895,0,"first contact to tackle"
1,44837,"NE",2022110605,905,-0.326999664306641,"ball_snap to handoff"
1,44837,"NE",2022110605,905,0.0181293487548828,"handoff to first contact"
1,44837,"NE",2022110605,905,0.190465033054352,"first contact to tackle"
1,54502,"HOU",2022100206,917,-0.0366538763046265,"ball_snap to handoff"
1,54502,"HOU",2022100206,917,0.216453433036804,"handoff to first contact"
1,54502,"HOU",2022100206,917,0.026449978351593,"first contact to tackle"
0,44903,"CLE",2022102300,922,0.0217180401086807,"ball_snap to handoff"
0,44903,"CLE",2022102300,922,0.0493795573711395,"handoff to first contact"
0,44903,"CLE",2022102300,922,0.192240081727505,"first contact to tackle"
0,52542,"ATL",2022091807,926,-0.007462989538908,"ball_snap to handoff"
0,52542,"ATL",2022091807,926,0.20202199369669,"handoff to first contact"
0,52542,"ATL",2022091807,926,-0.160760026425123,"first contact to tackle"
0,40166,"BUF",2022103012,931,0.0346406102180481,"ball_snap to handoff"
0,40166,"BUF",2022103012,931,-0.186542769894004,"handoff to first contact"
0,40166,"BUF",2022103012,931,-0.00478156108874828,"first contact to tackle"
0,53656,"DAL",2022092600,934,0.115384846925735,"ball_snap to handoff"
0,53656,"DAL",2022092600,934,-0.219994761049747,"handoff to first contact"
0,53656,"DAL",2022092600,934,-0.0416074004024267,"first contact to tackle"
1,44827,"DAL",2022101611,936,-0.169837892055511,"ball_snap to handoff"
1,44827,"DAL",2022101611,936,-0.0312017798423767,"handoff to first contact"
1,44827,"DAL",2022101611,936,0.203339815139771,"first contact to tackle"
0,52852,"CAR",2022103001,938,0.189987763762474,"ball_snap to handoff"
0,52852,"CAR",2022103001,938,0.145283401012421,"handoff to first contact"
0,52852,"CAR",2022103001,938,-0.316811267286539,"first contact to tackle"
0,46186,"NYJ",2022100210,941,0.349077209830284,"ball_snap to handoff"
0,46186,"NYJ",2022100210,941,-0.374714985489845,"handoff to first contact"
0,46186,"NYJ",2022100210,941,-0.115385480225086,"first contact to tackle"
0,47882,"TB",2022100213,942,-0.0125730931758881,"ball_snap to handoff"
0,47882,"TB",2022100213,942,0.143397405743599,"handoff to first contact"
0,47882,"TB",2022100213,942,-0.373042041901499,"first contact to tackle"
0,52453,"TB",2022092512,944,0.0847555175423622,"ball_snap to handoff"
0,52453,"TB",2022092512,944,-0.0726840943098068,"handoff to first contact"
0,52453,"TB",2022092512,944,0.00155710801482201,"first contact to tackle"
0,44848,"ARI",2022110608,949,0.0033062940929085,"ball_snap to handoff"
0,44848,"ARI",2022110608,949,0.0503839831799269,"handoff to first contact"
0,44848,"ARI",2022110608,949,-0.0308330096304417,"first contact to tackle"
1,47891,"NYG",2022091805,954,-0.397422015666962,"ball_snap to handoff"
1,47891,"NYG",2022091805,954,0.07630455493927,"handoff to first contact"
1,47891,"NYG",2022091805,954,0.217772424221039,"first contact to tackle"
0,44926,"JAX",2022091109,957,0.00480907782912254,"ball_snap to handoff"
0,44926,"JAX",2022091109,957,0.036161582916975,"handoff to first contact"
0,44926,"JAX",2022091109,957,-0.0128103345632553,"first contact to tackle"
0,46123,"CIN",2022100913,967,0.106829427182674,"ball_snap to handoff"
0,46123,"CIN",2022100913,967,-0.142869986593723,"handoff to first contact"
0,46123,"CIN",2022100913,967,0.112420700490475,"first contact to tackle"
0,46137,"KC",2022102310,968,-0.0853714607656002,"ball_snap to handoff"
0,46137,"KC",2022102310,968,-0.0295050907880068,"handoff to first contact"
0,46137,"KC",2022102310,968,0.00958412326872349,"first contact to tackle"
0,44925,"CHI",2022092501,979,0.0172547707334161,"ball_snap to handoff"
0,44925,"CHI",2022092501,979,-0.0174974685069174,"handoff to first contact"
0,44925,"CHI",2022092501,979,0.0457804424222559,"first contact to tackle"
0,43353,"TEN",2022102305,985,0.0883135348558426,"ball_snap to handoff"
0,43353,"TEN",2022102305,985,0.016106054186821,"handoff to first contact"
0,43353,"TEN",2022102305,985,0.00436925888061523,"first contact to tackle"
1,40166,"BUF",2022100202,988,-0.0622631907463074,"ball_snap to handoff"
1,40166,"BUF",2022100202,988,-0.258633553981781,"handoff to first contact"
1,40166,"BUF",2022100202,988,0.129981875419617,"first contact to tackle"
0,52852,"CAR",2022101608,990,0.0411642864346504,"ball_snap to handoff"
0,52852,"CAR",2022101608,990,-0.00994424521923065,"handoff to first contact"
0,52852,"CAR",2022101608,990,0.086444653570652,"first contact to tackle"
0,48026,"LA",2022103010,991,-0.147618025541306,"ball_snap to handoff"
0,48026,"LA",2022103010,991,-0.0904885232448578,"handoff to first contact"
0,48026,"LA",2022103010,991,-0.140303678810596,"first contact to tackle"
0,46123,"CIN",2022100913,992,0.0581444017589092,"ball_snap to handoff"
0,46123,"CIN",2022100913,992,-0.00780975073575974,"handoff to first contact"
0,46123,"CIN",2022100913,992,-0.0321826692670584,"first contact to tackle"
0,52472,"CAR",2022091101,993,0.0341009944677353,"ball_snap to handoff"
0,52472,"CAR",2022091101,993,-0.0123851150274277,"handoff to first contact"
0,52472,"CAR",2022091101,993,0.0384016484022141,"first contact to tackle"
0,47915,"TEN",2022091108,994,-0.00150873046368361,"ball_snap to handoff"
0,47915,"TEN",2022091108,994,0.0296386331319809,"handoff to first contact"
0,47915,"TEN",2022091108,994,0.144776605069637,"first contact to tackle"
1,52445,"NE",2022091106,998,-0.365701913833618,"ball_snap to handoff"
1,52445,"NE",2022091106,998,-0.0806112885475159,"handoff to first contact"
1,52445,"NE",2022091106,998,0.05074542760849,"first contact to tackle"
0,44999,"BAL",2022092505,1001,0.144685082137585,"ball_snap to handoff"
0,44999,"BAL",2022092505,1001,-0.211559299379587,"handoff to first contact"
0,44999,"BAL",2022092505,1001,0.0590941049158573,"first contact to tackle"
1,44851,"NO",2022110700,1004,-0.181860029697418,"ball_snap to handoff"
1,44851,"NO",2022110700,1004,0.130010902881622,"handoff to first contact"
1,44851,"NO",2022110700,1004,-0.224981129169464,"first contact to tackle"
1,44827,"DAL",2022101611,1010,-0.0923065543174744,"ball_snap to handoff"
1,44827,"DAL",2022101611,1010,0.117607235908508,"handoff to first contact"
1,44827,"DAL",2022101611,1010,0.000437915325164795,"first contact to tackle"
0,47891,"NYG",2022101606,1017,0.0405742079019547,"ball_snap to handoff"
0,47891,"NYG",2022101606,1017,-0.0379445105791092,"handoff to first contact"
0,47891,"NYG",2022101606,1017,-0.0090497825294733,"first contact to tackle"
1,44926,"JAX",2022100903,1018,-0.149082630872726,"ball_snap to handoff"
1,44926,"JAX",2022100903,1018,0.519737273454666,"handoff to first contact"
1,44926,"JAX",2022100903,1018,-0.353293418884277,"first contact to tackle"
0,53641,"BUF",2022103012,1018,0.0676582306623459,"ball_snap to handoff"
0,53641,"BUF",2022103012,1018,0.0149065554141998,"handoff to first contact"
0,53641,"BUF",2022103012,1018,-0.153937429189682,"first contact to tackle"
1,42116,"NE",2022103007,1019,-0.20732569694519,"ball_snap to handoff"
1,42116,"NE",2022103007,1019,0.0839817523956299,"handoff to first contact"
1,42116,"NE",2022103007,1019,-0.111838400363922,"first contact to tackle"
1,52624,"WAS",2022100204,1022,-0.142168760299683,"ball_snap to handoff"
1,52624,"WAS",2022100204,1022,-0.01353520154953,"handoff to first contact"
1,52624,"WAS",2022100204,1022,0.246762156486511,"first contact to tackle"
0,53609,"SF",2022091102,1029,-0.00259395176544785,"ball_snap to handoff"
0,53609,"SF",2022091102,1029,0.000191285740584135,"handoff to first contact"
0,53609,"SF",2022091102,1029,-0.000871888361871243,"first contact to tackle"
0,44827,"DAL",2022101611,1031,-0.0404608845710754,"ball_snap to handoff"
0,44827,"DAL",2022101611,1031,0.0413121283054352,"handoff to first contact"
0,44827,"DAL",2022101611,1031,0.0183166414499283,"first contact to tackle"
0,47846,"KC",2022102310,1032,0.00789397954940796,"ball_snap to handoff"
0,47846,"KC",2022102310,1032,-0.0745952948927879,"handoff to first contact"
0,47846,"KC",2022102310,1032,0.0312914177775383,"first contact to tackle"
0,47915,"TEN",2022091108,1039,0.0182392261922359,"ball_snap to handoff"
0,47915,"TEN",2022091108,1039,-0.00361397489905357,"handoff to first contact"
0,47915,"TEN",2022091108,1039,0.00993256643414497,"first contact to tackle"
0,41270,"NYJ",2022100210,1039,-0.0176013447344303,"ball_snap to handoff"
0,41270,"NYJ",2022100210,1039,0.0714073218405247,"handoff to first contact"
0,41270,"NYJ",2022100210,1039,0.128047198057175,"first contact to tackle"
0,52453,"TB",2022100213,1042,0.00888169184327126,"ball_snap to handoff"
0,52453,"TB",2022100213,1042,-0.02076573332306,"handoff to first contact"
0,52453,"TB",2022100213,1042,0.0473536871140823,"first contact to tackle"
0,40017,"NO",2022091100,1046,0.00594134349375963,"ball_snap to handoff"
0,40017,"NO",2022091100,1046,0.178394216112792,"handoff to first contact"
0,40017,"NO",2022091100,1046,-0.0835750102996826,"first contact to tackle"
0,44848,"ARI",2022091110,1047,0.0568297244608402,"ball_snap to handoff"
0,44848,"ARI",2022091110,1047,0.191113635897636,"handoff to first contact"
0,44848,"ARI",2022091110,1047,-0.0701629966497421,"first contact to tackle"
0,46097,"PIT",2022092200,1052,0.0737229883670807,"ball_snap to handoff"
0,46097,"PIT",2022092200,1052,0.0488972514867783,"handoff to first contact"
0,46097,"PIT",2022092200,1052,-0.163416769355536,"first contact to tackle"
1,43533,"DAL",2022091113,1059,-0.506111651659012,"ball_snap to handoff"
1,43533,"DAL",2022091113,1059,0.0234631299972534,"handoff to first contact"
1,43533,"DAL",2022091113,1059,0.263155192136765,"first contact to tackle"
0,52542,"ATL",2022100201,1064,-0.00722999626304954,"ball_snap to handoff"
0,52542,"ATL",2022100201,1064,0.0347609933232889,"handoff to first contact"
0,52542,"ATL",2022100201,1064,-0.0093596987426281,"first contact to tackle"
1,44851,"NO",2022091100,1067,0.0442789793014526,"ball_snap to handoff"
1,44851,"NO",2022091100,1067,-0.269441992044449,"handoff to first contact"
1,44851,"NO",2022091100,1067,0.320616394281387,"first contact to tackle"
0,47974,"PHI",2022092508,1067,-0.00246847420930862,"ball_snap to handoff"
0,47974,"PHI",2022092508,1067,0.0738684237003326,"handoff to first contact"
0,47974,"PHI",2022092508,1067,0.193153500556946,"first contact to tackle"
1,54579,"NYG",2022100208,1067,-0.216558516025543,"ball_snap to handoff"
1,54579,"NYG",2022100208,1067,0.275934636592865,"handoff to first contact"
1,54579,"NYG",2022100208,1067,-0.0672391057014465,"first contact to tackle"
0,52607,"LA",2022091807,1083,-0.008753702044487,"ball_snap to handoff"
0,52607,"LA",2022091807,1083,0.0579818561673164,"handoff to first contact"
0,52607,"LA",2022091807,1083,0.121141463518143,"first contact to tackle"
0,44848,"ARI",2022102000,1083,0.00185515871271491,"ball_snap to handoff"
0,44848,"ARI",2022102000,1083,0.00274765584617853,"handoff to first contact"
0,44848,"ARI",2022102000,1083,0.087128933519125,"first contact to tackle"
1,47891,"NYG",2022100900,1088,-0.0387107729911804,"ball_snap to handoff"
1,47891,"NYG",2022100900,1088,0.0098763108253479,"handoff to first contact"
1,47891,"NYG",2022100900,1088,0.0747719407081604,"first contact to tackle"
0,40166,"BUF",2022103012,1097,0.0535071678459644,"ball_snap to handoff"
0,40166,"BUF",2022103012,1097,0.0376055687665939,"handoff to first contact"
0,40166,"BUF",2022103012,1097,-0.0787456259131432,"first contact to tackle"
0,52452,"CLE",2022100902,1100,0.0208095875568688,"ball_snap to handoff"
0,52452,"CLE",2022100902,1100,0.0572859216481447,"handoff to first contact"
0,52452,"CLE",2022100902,1100,0.024065874516964,"first contact to tackle"
0,53554,"MIN",2022110607,1100,0.023602458066307,"ball_snap to handoff"
0,53554,"MIN",2022110607,1100,0.0977896824479103,"handoff to first contact"
0,53554,"MIN",2022110607,1100,-0.0945834796875715,"first contact to tackle"
0,52624,"WAS",2022100909,1102,-0.0213488563895226,"ball_snap to handoff"
0,52624,"WAS",2022100909,1102,-0.0485263988375664,"handoff to first contact"
0,52624,"WAS",2022100909,1102,0.0272920876741409,"first contact to tackle"
0,46123,"CIN",2022091103,1105,-0.036883445456624,"ball_snap to handoff"
0,46123,"CIN",2022091103,1105,0.1471410933882,"handoff to first contact"
0,46123,"CIN",2022091103,1105,-0.117911458015442,"first contact to tackle"
0,41270,"NYJ",2022091801,1112,0.0769097618758678,"ball_snap to handoff"
0,41270,"NYJ",2022091801,1112,-0.0785095598548651,"handoff to first contact"
0,41270,"NYJ",2022091801,1112,0.0239583272486925,"first contact to tackle"
0,40166,"BUF",2022091900,1116,-0.024600425735116,"ball_snap to handoff"
0,40166,"BUF",2022091900,1116,-0.0114189088344574,"handoff to first contact"
0,40166,"BUF",2022091900,1116,-0.0145681900903583,"first contact to tackle"
0,42543,"SEA",2022110608,1120,-0.000949844252318144,"ball_snap to handoff"
0,42543,"SEA",2022110608,1120,0.0303437621332705,"handoff to first contact"
0,42543,"SEA",2022110608,1120,-0.00336331129074097,"first contact to tackle"
0,46669,"HOU",2022092501,1122,0.00256088422611356,"ball_snap to handoff"
0,46669,"HOU",2022092501,1122,0.00448334566317499,"handoff to first contact"
0,46669,"HOU",2022092501,1122,0.0378832211717963,"first contact to tackle"
0,46080,"PIT",2022100901,1128,0.0161484722048044,"ball_snap to handoff"
0,46080,"PIT",2022100901,1128,0.14059878885746,"handoff to first contact"
0,46080,"PIT",2022100901,1128,0.013377770781517,"first contact to tackle"
0,53469,"ATL",2022103001,1129,-0.0051139653660357,"ball_snap to handoff"
0,53469,"ATL",2022103001,1129,0.0575290294364095,"handoff to first contact"
0,53469,"ATL",2022103001,1129,0.125200178474188,"first contact to tackle"
0,53465,"MIA",2022103003,1129,0.000434875255450606,"ball_snap to handoff"
0,53465,"MIA",2022103003,1129,0.0581713570281863,"handoff to first contact"
0,53465,"MIA",2022103003,1129,-0.0413696635514498,"first contact to tackle"
0,52980,"DET",2022092504,1130,-0.00441717356443405,"ball_snap to handoff"
0,52980,"DET",2022092504,1130,0.178743153810501,"handoff to first contact"
0,52980,"DET",2022092504,1130,-0.0244349986314774,"first contact to tackle"
1,46669,"HOU",2022100206,1131,-0.416655749082565,"ball_snap to handoff"
1,46669,"HOU",2022100206,1131,-0.00594133138656616,"handoff to first contact"
1,46669,"HOU",2022100206,1131,0.250686258077621,"first contact to tackle"
0,42390,"MIA",2022092900,1132,0.179336465895176,"ball_snap to handoff"
0,42390,"MIA",2022092900,1132,0.0198230445384979,"handoff to first contact"
0,42390,"MIA",2022092900,1132,-0.127903237938881,"first contact to tackle"
0,44873,"SEA",2022100205,1133,-0.0123642263934016,"ball_snap to handoff"
0,44873,"SEA",2022100205,1133,0.0494211772456765,"handoff to first contact"
0,44873,"SEA",2022100205,1133,0.0426518879830837,"first contact to tackle"
0,38843,"IND",2022100207,1137,-0.001304030418396,"ball_snap to handoff"
0,38843,"IND",2022100207,1137,-0.0682742148637772,"handoff to first contact"
0,38843,"IND",2022100207,1137,-0.0391087010502815,"first contact to tackle"
0,54513,"CHI",2022102400,1142,-0.0185748562216759,"ball_snap to handoff"
0,54513,"CHI",2022102400,1142,0.003324955701828,"handoff to first contact"
0,54513,"CHI",2022102400,1142,0.0260623842477798,"first contact to tackle"
0,42543,"SEA",2022091808,1148,0.0820732451975346,"ball_snap to handoff"
0,42543,"SEA",2022091808,1148,-0.0418146699666977,"handoff to first contact"
0,42543,"SEA",2022091808,1148,0.0589453428983688,"first contact to tackle"
0,46123,"CIN",2022103100,1150,0.0643432922661304,"ball_snap to handoff"
0,46123,"CIN",2022103100,1150,0.00529628992080688,"handoff to first contact"
0,46123,"CIN",2022103100,1150,0.0449702516198158,"first contact to tackle"
0,46259,"DET",2022092504,1151,0.168507161783054,"ball_snap to handoff"
0,46259,"DET",2022092504,1151,-0.0807232782244682,"handoff to first contact"
0,46259,"DET",2022092504,1151,0.0797963663935661,"first contact to tackle"
0,53554,"MIN",2022101604,1152,0.0119713991880417,"ball_snap to handoff"
0,53554,"MIN",2022101604,1152,-0.0577956475317478,"handoff to first contact"
0,53554,"MIN",2022101604,1152,-0.0118314018473029,"first contact to tackle"
0,46123,"CIN",2022102302,1152,0.0611776076257229,"ball_snap to handoff"
0,46123,"CIN",2022102302,1152,-0.0734602147713304,"handoff to first contact"
0,46123,"CIN",2022102302,1152,0.00151912868022919,"first contact to tackle"
0,47888,"PHI",2022091901,1156,-0.0109000355005264,"ball_snap to handoff"
0,47888,"PHI",2022091901,1156,0.0419327616691589,"handoff to first contact"
0,47888,"PHI",2022091901,1156,-0.104582164436579,"first contact to tackle"
0,54513,"CHI",2022091102,1162,0.00232840050011873,"ball_snap to handoff"
0,54513,"CHI",2022091102,1162,0.0459639113396406,"handoff to first contact"
0,54513,"CHI",2022091102,1162,-0.00817103311419487,"first contact to tackle"
1,54513,"CHI",2022100208,1164,0.217185437679291,"ball_snap to handoff"
1,54513,"CHI",2022100208,1164,0.222519516944885,"handoff to first contact"
1,54513,"CHI",2022100208,1164,0.106263220310211,"first contact to tackle"
0,53494,"JAX",2022100209,1182,-0.0366719774901867,"ball_snap to handoff"
0,53494,"JAX",2022100209,1182,0.0244339294731617,"handoff to first contact"
0,53494,"JAX",2022100209,1182,0.106143921613693,"first contact to tackle"
